"title","authors","pages","date","article_url","issue_url"
"GENETICAL SOCIETY","","p. 342-343","January 1947","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1947.tb02413.x","https://onlinelibrary.wiley.com/toc/20501439/1947/14/1"
"REVIEWS","","p. 344-350","January 1947","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1947.tb02414.x","https://onlinelibrary.wiley.com/toc/20501439/1947/14/1"
"ERRATA","","p. 350","January 1947","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1947.tb02415.x","https://onlinelibrary.wiley.com/toc/20501439/1947/14/1"
"CONGENITAL ABSENCE OF PERMANENT MAXILLARY LATERAL INCISOR TEETH: A PRELIMINARY INVESTIGATION","L. C. MANDEVILLE,","p. 1-10","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02416.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"A FURTHER NOTE ON DISCRIMINATORY ANALYSIS","M. H. QUENOUILLE,","p. 11-14","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02417.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE ASSOCIATION OF CHARACTERS AS A RESULT OF INBREEDING AND LINKAGE","J. B. S. HALDANE,","p. 15-23","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02418.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE MEASUREMENT OF TASTE SENSITIVITY TO PHENYLTHIOUREA (P.T.C.)","H. HARRIS,, H. KALMUS,","p. 24-31","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02419.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"CHEMICAL SPECIFICITY IN GENETICAL DIFFERENCES OF TASTE SENSITIVITY","H. HARRIS,, H. KALMUS,","p. 32-45","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02420.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"A PEDIGREE OF HEREDITARY PROGRESSIVE MUSCULAR DYSTROPHY","J. W. BOYES,, F. C. FRASER,, SYLVIA D. LAWLER,, HELEN J. MACKENZIE,","p. 46-51","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02421.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"DATA RELATING TO SEVEN GENETICAL CHARACTERS IN SIX ENDOGAMOUS GROUPS IN BOMBAY","L. D. SANGHVI,, V. R. KHANOLKAR,","p. 52-76","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02422.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE COMBINATION OF BLOOD GROUPS IN A SAMPLE OF 250 PEOPLE","RUTH SANGER,, R. R. RACE,","p. 77-90","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02423.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"REVIEWS","","p. 91-94","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02424.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE FAMILIAL DISTRIBUTION OF DIABETES MELLITUS: A STUDY OF THE RELATIVES OF 1241 DIABETIC PROPOSITI","H. HARRIS,","p. 95-119","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02425.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"AN ANALYSIS OF THE BLOOD TYPES AND CLINICAL CONDITION OF 2000 CONSECUTIVE MOTHERS AND THEIR INFANTS","KATHLEEN E. BOORMAN,","p. 120-134","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02426.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"HEREDITARY FACTORS IN PEPTIC ULCER","RICHARD DOLL,, J. BUCH,","p. 135-146","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02427.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE BLOOD GROUPS OF THE ICELANDERS","JOYCE A. DONEGANI,, N. DUNGAL,, ELIZABETH W. IKIN,, A. E. MOURANT,","p. 147-152","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02428.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE SEX RATIOS IN SIBSHIPS WITH SPECIAL REFERENCE TO GEISSLER'S DATA","H. O. LANCASTER,","p. 153-158","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02429.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"RECOGNITION OF THE RARE RH TYPE RY IN THREE GENERATIONS","AVRIL JOHNSTONE,","p. 159-160","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02430.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"WEIGHT AND HEIGHT OF A POPULATION IN 1943","W. F. F. KEMSLEY,","p. 161-183","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02431.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"FAMILY SIZE IN SOME HEREDITARY DISORDERS","S. M. de DELBUE,","p. 184-185","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02432.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"The Trend of Scottish Intelligence: A Comparison of the 1947 and 1932 Surveys of the Intelligence of Eleven-year-old Pupils. Scottish Council for Research in Education. Univ. of London Press Ltd. 1949. Pp. 151 + xxviii. Price 7s. 6d","L. S. Penrose,","p. 186-187","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02433.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"RHESUS TYPE Du","P. H. RENTON,, F. STRATTON,","p. 189-209","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02434.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"MEASUREMENTS OF INFANTS AT BIRTH","ALEX. LOW,","p. 210-218","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02435.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"CONGENITAL TOTAL COLOUR BLINDNESS ASSOCIATED WITH OTOSCLEROSIS","A. G. MACGREGOR,, R. HARRISON,","p. 219-233","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02436.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE COMBINATION OF BLOOD GROUPS IN A SAMPLE OF 475 PEOPLE IN A LONDON HOSPITAL","DOREEN BERTINSHAW,, SYLVIA D. LAWLER,, HELENE A. HOLT,, B. H. KIRMAN,, R. R. RACE,","p. 234-242","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02437.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"ERRATA","","p. 242","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02438.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"DATA FOR THE STUDY OF LINKAGE IN MAN: RED HAIR AND THE ABO LOCUS","L. S. PENROSE,","p. 243-247","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02439.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"TASTE DEFICIENCY FOR PHENYLTHIOUREA IN AFRICAN NEGROES AND CHINESE","N. A. BARNICOT,","p. 248-254","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02440.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE INHERITANCE OF THE LUTHERAN BLOOD GROUPS IN FORTY-SEVEN ENGLISH FAMILIES","SYLVIA D. LAWLER,","p. 255-257","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02441.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"INHERITANCE OF THE Rh BLOOD GROUPS: 150 FAMILIES TESTED WITH ANTI-C-c-Cw-D-E AND ANTI-e","SYLVIA D. LAWLER,, DOREEN BERTINSHAW,, RUTH SANGER,, R. R. RACE,","p. 258-270","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02442.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"BLOOD-GROUP FREQUENCIES IN A MOTHER AND INFANT SAMPLE OF THE AUSTRALIAN POPULATION","LUCY M. BRYCE,, RACHEL JAKOBOWICZ,, NORMA McARTHUR,, L. S. PENROSE,","p. 271-275","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02443.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE FRACTIONAL REPLICATION OF FACTORIAL EXPERIMENTS-A CORRECTION","D. J. FINNEY,","p. 276","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02444.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"REVIEWS","","p. 277-283","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02445.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"CONGENITAL MALFORMATIONS OF THE CENTRAL NERVOUS SYSTEM: DATA ON SIXTY-NINE PAIRS OF TWINS","R. G. RECORD,, THOMAS McKEOWN,","p. 285-292","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02446.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"LINKAGE DATA FROM A FAMILY OF RENAL GLYCOSURICS","J. C. HOUSTON,","p. 293-296","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02447.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"DILUTION OF HAIR COLOUR IN PHENYLKETONURIA","VALERIE COWIE,, L. S. PENROSE,","p. 297-301","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02448.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"WORLD FREQUENCIES OF THE O, A AND B BLOOD-GROUP GENES","NORMA McARTHUR,, L. S. PENROSE,","p. 301-305","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02449.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"BIRTH WEIGHT, GESTATION TIME AND SURVIVAL IN SIBS","MARY N. KARN,, HELEN LANG-BROWN,, HELEN MacKENZIE,, L. S. PENROSE,","p. 306-322","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02450.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE GENETICAL STRUCTURE OF POPULATIONS","SEWALL WRIGHT,","p. 323-354","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02451.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"A COMPARATIVE QUANTITATIVE STUDY OF THE FINGER-PRINTS OF MONGOLIAN IMBECILES AND NORMAL INDIVIDUALS","SARAH B. HOLT,","p. 355-374","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02452.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"REVIEWS","","p. 375-378","January 1949","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1949.tb02453.x","https://onlinelibrary.wiley.com/toc/20501439/1949/15/1"
"THE ANALYSIS OF HETEROGENEITY IN THE BINOMIAL DISTRIBUTION","A. ROBERTSON,","p. 1-15","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02454.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"A TEST FOR HETEROGENEITY OF PROPORTIONS","C. A. B. SMITH,","p. 16-25","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02455.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"ON SIMPLIFYING THE USE OF FISHER'S u-STATISTICS IN THE DETECTION OF LINKAGE IN MAN","NORMAN T. J. BAILEY,","p. 26-32","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02456.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE DETECTION OF LINKAGE FOR PARTIALLY MANIFESTING RARE ‘DOMINANT‘ AND RECESSIVE ABNORMALITIES IN MAN","NORMAN T. J. BAILEY,","p. 33-44","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02457.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE FAMILIAL OCCURRENCE OF DISSEMINATED SCLEROSIS","R. T. C. PRATT,","p. 45-59","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02458.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE GENETICS OF ‘CYSTINURIA’","C. E. DENT,, H. HARRIS,","p. 60-87","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02459.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"TWO PEDIGREES OF ECTRODACTYLY","HELEN J. MacKENZIE,, L. S. PENROSE,","p. 88-96","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02460.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"NOTE ON THE ANALYSIS OF VARIANCE AND INTRACLASS CORRELATION","E. C. FIELLER,, C. A. B. SMITH,","p. 97-104","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02461.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"REVIEWS","","p. 105-107","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02462.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"CHANGES IN SEX INCIDENCE OF DIABETES MELLITUS (1912–1947)","H. HARRIS,, NORMA McARTHUR,","p. 108-118","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02463.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"TASTE THRESHOLDS OF FURTHER EIGHTEEN COMPOUNDS AND THEIR CORRELATION WITH P.T.C. THRESHOLDS","N. A. BARNICOT,, H. HARRIS,, H. KALMUS,","p. 119-128","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02464.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"Rh BLOOD TYPES IN JERUSALEM JEWS","J. GUREVITCH,, D. HERMONI,, Z. POLISHUK,","p. 129-130","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02465.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE RARE GENE CdE (ry) IN A BASQUE FAMILY","M. GROVE-RASMUSSEN,, J. J. van LOGHEM,, W. MAGNÉE,, L. SOUCHARD,","p. 131-133","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02466.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"MEASUREMENT OF PLEIOTROPIC EFFECTS IN PHENYLKETONURIA","L. S. PENROSE,","p. 134-141","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02467.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"PACHYONYCHIA CONGENITA: A REPORT OF SIX CASES IN ONE FAMILY: With a Note on Linkage Data","A. D. M. JACKSON,, Sylvia D. Lawler,","p. 142-146","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02468.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"BIRTH WEIGHT AND GESTATION TIME IN RELATION TO MATERNAL AGE, PARITY AND INFANT SURVIVAL","MARY N. KARN,, L. S. PENROSE,","p. 147-164","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02469.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"SEASONAL VARIATION IN THE INDIAN BIRTH-RATE","D. D. KOSAMBI,, S. RAGHAVACHARI,","p. 165-192","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02470.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"REVIEWS","","p. 193-197","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02471.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE GOODNESS OF FIT OF A SINGLE HYPOTHETICAL DISCRIMINANT FUNCTION IN THE CASE OF SEVERAL GROUPS","M. S. BARTLETT,","p. 199-214","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02472.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE ESTIMATION OF THE FREQUENCIES OF RECESSIVES WITH INCOMPLETE MULTIPLE SELECTION","NORMAN T. J. BAILEY,","p. 215-222","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02473.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"A CLASSIFICATION OF METHODS OF ASCERTAINMENT AND ANALYSIS IN ESTIMATING THE FREQUENCIES OF RECESSIVES IN MAN","NORMAN T. J. BAILEY,","p. 223-225","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02474.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE DISTRIBUTION OF TASTE THRESHOLDS FOR PHENYLTHIOUREA OF 384 SIB PAIRS","H. HARRIS,, H. KALMUS,","p. 226-230","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02475.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE SEPARATE INHERITANCE OF GASTRIC AND DUODENAL ULCERS","RICHARD DOLL,, T. D. KELLOCK,","p. 231-240","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02476.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"DATA FOR THE STUDY OF LINKAGE IN MAN: PHENYLKETONURIA AND THE ABO AND MN LOCI","L. S. PENROSE,","p. 241-248","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02477.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE INCIDENCE OF CONGENITAL PYLORIC STENOSIS RELATED TO BIRTH RANK AND MATERNAL AGE","THOMAS McKEOWN,, BRIAN MacMAHON,, R. G. RECORD,","p. 249-259","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02478.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE FAMILIAL INCIDENCE OF CONGENITAL PYLORIC STENOSIS","THOMAS McKEOWN,, BRIAN MacMAHON,, R. G. RECORD,","p. 260-281","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02479.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"TASTE SENSITIVITY TO PHENYLTHIOUREA IN DENMARK","JAN MOHR,","p. 282-286","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02480.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE CORRELATIONS BETWEEN RIDGE-COUNTS ON DIFFERENT FINGERS","SARAH B. HOLT,","p. 287-297","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02481.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"Pedigrees of Negro Families. By R. Ruggles Gates","William c. Boyd,","p. 298","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02482.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"FURTHER DATA ON GENETICS OF MICROCYTHAEMIA OR THALASSAEMIA MINOR AND COOLEY'S DISEASE OR THALASSAEMIA MAJOR","I. BIANCO,, G. MONTALENTI,, E. SILVESTRONI,, M. SINISCALCO,","p. 299-315","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02483.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"BODY WEIGHT AT DIFFERENT AGES AND HEIGHTS","W. F. F. KEMSLEY,","p. 316-334","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02484.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"BLOOD GROUPS IN JEWS FROM THE YEMEN","A. BRZEZINSKI,, J. GUREVITCH,, D. HERMONI,, G. MUNDEL,","p. 335-337","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02485.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"A STATISTICAL STUDY OF HUMAN TWINNING","NORMA McARTHUR,","p. 338-350","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02486.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"BLOOD AGGLUTINOGENS OF THE MEXICANS","C. ARTEAGA,, M. SALAZAR-MALLÉN,, E. L. UGALDE,, A. VELEZ-OROZCO,","p. 351-358","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02487.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"SIMPLE TESTS FOR BIMODALITY AND BITANGENTIALITY","J. B. S. HALDANE,","p. 359-364","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02488.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"BIRTH WEIGHT AND LENGTH OF GESTATION OF TWINS, TOGETHER WITH MATERNAL AGE, PARITY AND SURVIVAL RATE","MARY N. KARN,","p. 365-377","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02489.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"DATA ON THE GENETICS OF BIRTH WEIGHT","L. S. PENROSE,","p. 378-381","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02490.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"REVIEWS","","p. 382-386","January 1951","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1951.tb02491.x","https://onlinelibrary.wiley.com/toc/20501439/1951/16/1"
"THE BLOOD FACTOR C OF THE A-B-O SYSTEM, WITH SPECIAL REFERENCE TO THE RARE BLOOD GROUP C","ALEXANDER S. WIENER M.D.,","p. 1-8","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02492.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"THE INHERITANCE OF TYLOSIS PALMARIS ET PLANTARIS IN A LARGE FAMILY","A. C. STEVENSON,, D. N. F. SCOTT PEARSON,","p. 9-12","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02493.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"BLOOD GROUPS OF THE ABO, MN AND CDE-cde SYSTEMS IN THE NATIVE POPULATIONS OF RUANDA-URUNDI TERRITORIES","P. O. HUBINONT M.D.,, J. HIERNAUX M.D.,, TH. MASSART-GUIOT,","p. 13-21","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02494.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"CHANGES IN BODY WEIGHT FROM 1943 TO 1950","W. F. F. KEMSLEY,","p. 22-42","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02495.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"FAMILY STUDIES ON THE URINARY EXCRETION OF ß-AMINOISOBUTYRIC ACID","H. HARRIS,","p. 43-49","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02496.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"MUSCULAR DYSTROPHY IN NORTHERN IRELAND I. AN ACCOUNT OF THE CONDITION IN FIFTY-ONE FAMILIES","A. C. STEVENSON,","p. 50-93","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02497.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"BLOOD GROUPS IN KURDISTANI JEWS","J. GUREVITCH,, D. HERMONI,, E. MARGOLIS,","p. 94-95","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02498.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"Evolution and Human Destiny. By Fred Kohler. New York","H. KALMUS,","p. 96","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02499.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"The Design and Analysis of Experiments. By Oscar Kempthorne. New York","H. KALMUS,","p. 96-97","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02500.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"Problem Families: Five Inquiries. Edited by C. P. Blacker.","M. N. KARN,","p. 97-98","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02501.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"THE USE OF χ2 IN TESTING EFFECT OF BIRTH ORDER","MAX HALPERIN,","p. 99-106","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02502.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"URINARY AMINO-ACID PATTERNS OF SOME MAMMALS","S. P. DATTA,, H. HARRIS,","p. 107-116","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02503.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"THE FITTING OF THE POSITIVE BINOMIAL DISTRIBUTION WHEN BOTH PARAMETERS ARE ESTIMATED FROM THE SAMPLE","F. E. BINET,","p. 117-119","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02504.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"THE GENERAL PURPOSE SIB-PAIR LINKAGE TEST","L. S. PENROSE,","p. 120-124","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02505.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"QUANTITATIVE STUDIES ON THE URINARY CYSTINE IN PATIENTS WITH CYSTINE STONE FORMATION AND IN THEIR RELATIVES","H. HARRIS,, F. L. WARREN,","p. 125-171","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02506.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
"Opera ex Domo Biologiae Hereditariae Humanae Universitatis Hafniensis. Vol. XXVII. Nuclear Class Series. Studies on Frequency Distributions of Nuclear Sizes and Quantitative Significance of Formation of Nuclear Class Series for Growth of Organs in Mice with Special Reference to Influence of Pituitary Growth Hormone. By H. F. Helweg-Larsen.","J. H. OTTAWAY,","p. 172","January 1952","https://onlinelibrary.wiley.com/doi/10.1111/j.1469-1809.1952.tb02507.x","https://onlinelibrary.wiley.com/toc/20501439/1952/17/1"
